tweet_ids,number_of_likes,number_of_retweets,number_of_followers,numer_of_friends,source,Date_Time
687818504314159109,2412,924,8897943,18,Twitter for iPhone,Fri Jan 15 02:08:05 +0000 2016
687807801670897665,2329,693,8897943,18,Twitter for iPhone,Fri Jan 15 01:25:33 +0000 2016
687732144991551489,1709,641,8897943,18,Vine - Make a Scene,Thu Jan 14 20:24:55 +0000 2016
687704180304273409,2373,818,8897943,18,Twitter for iPhone,Thu Jan 14 18:33:48 +0000 2016
687664829264453632,1886,493,8897943,18,Twitter for iPhone,Thu Jan 14 15:57:26 +0000 2016
687494652870668288,1844,560,8897943,18,Twitter for iPhone,Thu Jan 14 04:41:12 +0000 2016
687480748861947905,1562,232,8897943,18,Twitter for iPhone,Thu Jan 14 03:45:57 +0000 2016
687476254459715584,1928,516,8897943,18,Twitter for iPhone,Thu Jan 14 03:28:06 +0000 2016
687460506001633280,2009,530,8897943,18,Twitter for iPhone,Thu Jan 14 02:25:31 +0000 2016
687399393394311168,1843,599,8897943,18,Vine - Make a Scene,Wed Jan 13 22:22:41 +0000 2016
687317306314240000,19614,8878,8897943,18,Twitter for iPhone,Wed Jan 13 16:56:30 +0000 2016
687312378585812992,4245,1837,8897943,18,Twitter for iPhone,Wed Jan 13 16:36:55 +0000 2016
687127927494963200,5286,2201,8897943,18,Twitter for iPhone,Wed Jan 13 04:23:58 +0000 2016
687124485711986689,2124,490,8897943,18,Twitter for iPhone,Wed Jan 13 04:10:18 +0000 2016
687109925361856513,5647,2377,8897943,18,Twitter for iPhone,Wed Jan 13 03:12:26 +0000 2016
687102708889812993,2284,942,8897943,18,Twitter for iPhone,Wed Jan 13 02:43:46 +0000 2016
687096057537363968,2179,589,8897943,18,Twitter for iPhone,Wed Jan 13 02:17:20 +0000 2016
686947101016735744,8411,3089,8897943,18,Twitter for iPhone,Tue Jan 12 16:25:26 +0000 2016
686760001961103360,3426,1341,8897943,18,Vine - Make a Scene,Tue Jan 12 04:01:58 +0000 2016
686749460672679938,3394,1408,8897943,18,Twitter for iPhone,Tue Jan 12 03:20:05 +0000 2016
686730991906516992,4032,1161,8897943,18,Twitter for iPhone,Tue Jan 12 02:06:41 +0000 2016
686683045143953408,2752,779,8897943,18,Twitter for iPhone,Mon Jan 11 22:56:10 +0000 2016
686618349602762752,3601,1318,8897943,18,Twitter for iPhone,Mon Jan 11 18:39:05 +0000 2016
686606069955735556,1838,526,8897943,18,Twitter for iPhone,Mon Jan 11 17:50:18 +0000 2016
686394059078897668,1696,668,8897943,18,Vine - Make a Scene,Mon Jan 11 03:47:50 +0000 2016
686386521809772549,3177,855,8897943,18,Twitter for iPhone,Mon Jan 11 03:17:53 +0000 2016
686377065986265092,2146,551,8897943,18,Twitter for iPhone,Mon Jan 11 02:40:19 +0000 2016
686358356425093120,2125,645,8897943,18,Twitter for iPhone,Mon Jan 11 01:25:58 +0000 2016
686286779679375361,3909,1617,8897943,18,Vine - Make a Scene,Sun Jan 10 20:41:33 +0000 2016
686050296934563840,2165,706,8897943,18,Twitter for iPhone,Sun Jan 10 05:01:51 +0000 2016
686035780142297088,1115,112,8897943,18,Twitter for iPhone,Sun Jan 10 04:04:10 +0000 2016
686034024800862208,2991,1108,8897943,18,Twitter for iPhone,Sun Jan 10 03:57:12 +0000 2016
686007916130873345,2416,399,8897943,18,Twitter for iPhone,Sun Jan 10 02:13:27 +0000 2016
686003207160610816,1783,603,8897943,18,Twitter for iPhone,Sun Jan 10 01:54:44 +0000 2016
685973236358713344,2038,505,8897943,18,Twitter for iPhone,Sat Jan 09 23:55:38 +0000 2016
685943807276412928,1586,575,8897943,18,Twitter for iPhone,Sat Jan 09 21:58:42 +0000 2016
685906723014619143,7286,2772,8897943,18,Twitter for iPhone,Sat Jan 09 19:31:20 +0000 2016
685681090388975616,1976,118,8897943,18,Twitter for iPhone,Sat Jan 09 04:34:45 +0000 2016
685667379192414208,2293,546,8897943,18,Twitter for iPhone,Sat Jan 09 03:40:16 +0000 2016
685663452032069632,3142,1412,8897943,18,Twitter for iPhone,Sat Jan 09 03:24:40 +0000 2016
685641971164143616,2853,754,8897943,18,Twitter for iPhone,Sat Jan 09 01:59:19 +0000 2016
685547936038666240,32021,15069,8897943,18,Twitter for iPhone,Fri Jan 08 19:45:39 +0000 2016
685532292383666176,2943,1119,8897943,18,Twitter for iPhone,Fri Jan 08 18:43:29 +0000 2016
685325112850124800,9178,3833,8897943,18,Twitter for iPhone,Fri Jan 08 05:00:14 +0000 2016
685321586178670592,2575,609,8897943,18,Twitter for iPhone,Fri Jan 08 04:46:13 +0000 2016
685315239903100929,3207,1009,8897943,18,Twitter for iPhone,Fri Jan 08 04:21:00 +0000 2016
685307451701334016,2021,421,8897943,18,Twitter for iPhone,Fri Jan 08 03:50:03 +0000 2016
685268753634967552,3018,1161,8897943,18,Twitter for iPhone,Fri Jan 08 01:16:17 +0000 2016
685198997565345792,2275,648,8897943,18,Twitter for iPhone,Thu Jan 07 20:39:06 +0000 2016
685169283572338688,4005,1388,8897943,18,Twitter for iPhone,Thu Jan 07 18:41:01 +0000 2016
684969860808454144,2328,356,8897942,18,Twitter for iPhone,Thu Jan 07 05:28:35 +0000 2016
684959798585110529,6625,3027,8897942,18,Twitter for iPhone,Thu Jan 07 04:48:36 +0000 2016
684940049151070208,3122,1007,8897942,18,Twitter for iPhone,Thu Jan 07 03:30:07 +0000 2016
684926975086034944,3396,450,8897942,18,Twitter for iPhone,Thu Jan 07 02:38:10 +0000 2016
684914660081053696,3406,1408,8897942,18,Twitter for iPhone,Thu Jan 07 01:49:14 +0000 2016
684902183876321280,1815,509,8897942,18,Twitter for iPhone,Thu Jan 07 00:59:40 +0000 2016
684880619965411328,2027,781,8897942,18,Twitter for iPhone,Wed Jan 06 23:33:58 +0000 2016
684830982659280897,34094,20973,8897942,18,Vine - Make a Scene,Wed Jan 06 20:16:44 +0000 2016
684800227459624960,2657,972,8897942,18,Twitter for iPhone,Wed Jan 06 18:14:31 +0000 2016
684594889858887680,8656,3394,8897942,18,Twitter for iPhone,Wed Jan 06 04:38:35 +0000 2016
684588130326986752,4001,1370,8897942,18,Vine - Make a Scene,Wed Jan 06 04:11:43 +0000 2016
684567543613382656,2926,1171,8897942,18,Twitter for iPhone,Wed Jan 06 02:49:55 +0000 2016
684538444857667585,2588,919,8897942,18,Twitter for iPhone,Wed Jan 06 00:54:18 +0000 2016
684481074559381504,3780,1136,8897942,18,Twitter for iPhone,Tue Jan 05 21:06:19 +0000 2016
684460069371654144,1921,542,8897942,18,Twitter for iPhone,Tue Jan 05 19:42:51 +0000 2016
684241637099323392,7897,3157,8897942,18,Twitter for iPhone,Tue Jan 05 05:14:53 +0000 2016
684225744407494656,1202,199,8897942,18,Twitter for iPhone,Tue Jan 05 04:11:44 +0000 2016
684222868335505415,3729,1315,8897942,18,Twitter for iPhone,Tue Jan 05 04:00:18 +0000 2016
684200372118904832,2095,1006,8897942,18,Twitter for iPhone,Tue Jan 05 02:30:55 +0000 2016
684195085588783105,1851,492,8897942,18,Twitter for iPhone,Tue Jan 05 02:09:54 +0000 2016
684188786104872960,3400,1127,8897942,18,Twitter for iPhone,Tue Jan 05 01:44:52 +0000 2016
684177701129875456,1961,642,8897942,18,Twitter for iPhone,Tue Jan 05 01:00:50 +0000 2016
684147889187209216,2920,1473,8897942,18,Vine - Make a Scene,Mon Jan 04 23:02:22 +0000 2016
684122891630342144,1953,455,8897942,18,Twitter for iPhone,Mon Jan 04 21:23:02 +0000 2016
684097758874210310,3993,1392,8897942,18,Twitter for iPhone,Mon Jan 04 19:43:10 +0000 2016
683857920510050305,3702,1083,8897942,18,Twitter for iPhone,Mon Jan 04 03:50:08 +0000 2016
683852578183077888,1887,334,8897942,18,Twitter for iPhone,Mon Jan 04 03:28:54 +0000 2016
683849932751646720,2544,921,8897942,18,Twitter for iPhone,Mon Jan 04 03:18:23 +0000 2016
683834909291606017,2554,1080,8897942,18,Twitter for iPhone,Mon Jan 04 02:18:42 +0000 2016
683828599284170753,2720,1030,8897942,18,Twitter for iPhone,Mon Jan 04 01:53:37 +0000 2016
683773439333797890,3251,1299,8897941,18,Twitter for iPhone,Sun Jan 03 22:14:26 +0000 2016
683742671509258241,6288,3195,8897941,18,Twitter for iPhone,Sun Jan 03 20:12:10 +0000 2016
683515932363329536,7132,2788,8897941,18,Vine - Make a Scene,Sun Jan 03 05:11:12 +0000 2016
683498322573824003,3089,936,8897941,18,Twitter for iPhone,Sun Jan 03 04:01:13 +0000 2016
683481228088049664,2597,968,8897941,18,Twitter for iPhone,Sun Jan 03 02:53:17 +0000 2016
683462770029932544,2357,650,8897941,18,Twitter for iPhone,Sun Jan 03 01:39:57 +0000 2016
683449695444799489,3769,1559,8897941,18,Twitter for iPhone,Sun Jan 03 00:47:59 +0000 2016
683391852557561860,7431,2329,8897941,18,Twitter for iPhone,Sat Jan 02 20:58:09 +0000 2016
683357973142474752,2817,887,8897941,18,Twitter for iPhone,Sat Jan 02 18:43:31 +0000 2016
683142553609318400,2794,1006,8897941,18,Twitter for iPhone,Sat Jan 02 04:27:31 +0000 2016
683111407806746624,3312,881,8897941,18,Twitter for iPhone,Sat Jan 02 02:23:45 +0000 2016
683098815881154561,2115,633,8897941,18,Twitter for iPhone,Sat Jan 02 01:33:43 +0000 2016
683078886620553216,1946,546,8897941,18,Twitter for iPhone,Sat Jan 02 00:14:32 +0000 2016
683030066213818368,2110,720,8897941,18,Twitter for iPhone,Fri Jan 01 21:00:32 +0000 2016
682962037429899265,35700,15891,8897941,18,Twitter for iPhone,Fri Jan 01 16:30:13 +0000 2016
682808988178739200,1729,161,8897941,18,Twitter for iPhone,Fri Jan 01 06:22:03 +0000 2016
682788441537560576,2408,1075,8897941,18,Twitter for iPhone,Fri Jan 01 05:00:24 +0000 2016
682750546109968385,1483,421,8897941,18,Twitter for iPhone,Fri Jan 01 02:29:49 +0000 2016
682697186228989953,1282,351,8897941,18,Twitter for iPhone,Thu Dec 31 22:57:47 +0000 2015
682662431982772225,2974,1040,8897941,18,Twitter for iPhone,Thu Dec 31 20:39:41 +0000 2015
682638830361513985,2016,576,8897941,18,Twitter for iPhone,Thu Dec 31 19:05:54 +0000 2015
682429480204398592,3340,1117,8897941,18,Twitter for iPhone,Thu Dec 31 05:14:01 +0000 2015
682406705142087680,7347,1694,8897941,18,Twitter for iPhone,Thu Dec 31 03:43:31 +0000 2015
682393905736888321,2171,644,8897941,18,Twitter for iPhone,Thu Dec 31 02:52:40 +0000 2015
682389078323662849,1614,450,8897941,18,Twitter for iPhone,Thu Dec 31 02:33:29 +0000 2015
682303737705140231,2967,944,8897941,18,Twitter for iPhone,Wed Dec 30 20:54:22 +0000 2015
682259524040966145,4018,1152,8897941,18,Twitter for iPhone,Wed Dec 30 17:58:40 +0000 2015
682242692827447297,3138,1112,8897941,18,Twitter for iPhone,Wed Dec 30 16:51:48 +0000 2015
682088079302213632,17709,9514,8897941,18,Vine - Make a Scene,Wed Dec 30 06:37:25 +0000 2015
682059653698686977,4801,1615,8897941,18,Twitter for iPhone,Wed Dec 30 04:44:28 +0000 2015
682047327939461121,3107,910,8897941,18,Twitter for iPhone,Wed Dec 30 03:55:29 +0000 2015
682032003584274432,6402,1922,8897941,18,Twitter for iPhone,Wed Dec 30 02:54:35 +0000 2015
682003177596559360,3029,1462,8897941,18,Twitter for iPhone,Wed Dec 30 01:00:03 +0000 2015
681981167097122816,2736,998,8897941,18,Twitter for iPhone,Tue Dec 29 23:32:35 +0000 2015
681891461017812993,2400,784,8897941,18,Twitter for iPhone,Tue Dec 29 17:36:07 +0000 2015
681694085539872773,12456,3923,8897941,18,Twitter for iPhone,Tue Dec 29 04:31:49 +0000 2015
681679526984871937,1715,426,8897941,18,Twitter for iPhone,Tue Dec 29 03:33:58 +0000 2015
681654059175129088,2563,886,8897941,18,Twitter for iPhone,Tue Dec 29 01:52:46 +0000 2015
681610798867845120,1839,448,8897941,18,Twitter for iPhone,Mon Dec 28 23:00:52 +0000 2015
681579835668455424,3442,1255,8897941,18,Twitter for iPhone,Mon Dec 28 20:57:50 +0000 2015
681523177663676416,13868,5559,8897941,18,Twitter for iPhone,Mon Dec 28 17:12:42 +0000 2015
681340665377193984,1601,269,8897941,18,Twitter for iPhone,Mon Dec 28 05:07:27 +0000 2015
681339448655802368,9034,3946,8897941,18,Twitter for iPhone,Mon Dec 28 05:02:37 +0000 2015
681320187870711809,2566,714,8897941,18,Twitter for iPhone,Mon Dec 28 03:46:05 +0000 2015
681302363064414209,3814,1750,8897941,18,Twitter for iPhone,Mon Dec 28 02:35:15 +0000 2015
681297372102656000,3122,915,8897941,18,Twitter for iPhone,Mon Dec 28 02:15:26 +0000 2015
681281657291280384,3142,1061,8897941,18,Twitter for iPhone,Mon Dec 28 01:12:59 +0000 2015
681261549936340994,1413,261,8897941,18,Twitter for iPhone,Sun Dec 27 23:53:05 +0000 2015
681242418453299201,1439,509,8897941,18,Twitter for iPhone,Sun Dec 27 22:37:04 +0000 2015
681231109724700672,2340,467,8897941,18,Twitter for iPhone,Sun Dec 27 21:52:07 +0000 2015
681193455364796417,3589,1423,8897941,18,Twitter for iPhone,Sun Dec 27 19:22:30 +0000 2015
680970795137544192,2341,631,8897941,18,Twitter for iPhone,Sun Dec 27 04:37:44 +0000 2015
680959110691590145,4451,1938,8897941,18,Twitter for iPhone,Sun Dec 27 03:51:18 +0000 2015
680940246314430465,3098,1006,8897941,18,Twitter for iPhone,Sun Dec 27 02:36:20 +0000 2015
680934982542561280,2035,419,8897941,18,Twitter for iPhone,Sun Dec 27 02:15:25 +0000 2015
680913438424612864,2340,598,8897941,18,Twitter for iPhone,Sun Dec 27 00:49:49 +0000 2015
680889648562991104,1709,354,8897941,18,Twitter for iPhone,Sat Dec 26 23:15:17 +0000 2015
680836378243002368,3356,1271,8897940,18,Twitter for iPhone,Sat Dec 26 19:43:36 +0000 2015
680805554198020098,2089,643,8897940,18,Vine - Make a Scene,Sat Dec 26 17:41:07 +0000 2015
680801747103793152,2314,794,8898598,18,Twitter for iPhone,Sat Dec 26 17:25:59 +0000 2015
680798457301471234,2762,996,8897940,18,Twitter for iPhone,Sat Dec 26 17:12:55 +0000 2015
680609293079592961,2547,670,8897940,18,Twitter for iPhone,Sat Dec 26 04:41:15 +0000 2015
680583894916304897,3514,1279,8897940,18,Twitter for iPhone,Sat Dec 26 03:00:19 +0000 2015
680497766108381184,4116,1838,8897940,18,Twitter for iPhone,Fri Dec 25 21:18:05 +0000 2015
680494726643068929,1674,470,8897940,18,Twitter for iPhone,Fri Dec 25 21:06:00 +0000 2015
680473011644985345,2475,726,8897940,18,Twitter for iPhone,Fri Dec 25 19:39:43 +0000 2015
680440374763077632,1410,481,8897940,18,Twitter for iPhone,Fri Dec 25 17:30:01 +0000 2015
680221482581123072,1429,284,8897940,18,Twitter for iPhone,Fri Dec 25 03:00:14 +0000 2015
680206703334408192,2745,1121,8897940,18,Twitter for iPhone,Fri Dec 25 02:01:30 +0000 2015
680191257256136705,2083,480,8897940,18,Twitter for iPhone,Fri Dec 25 01:00:07 +0000 2015
680176173301628928,3782,1484,8897940,18,Twitter for iPhone,Fri Dec 25 00:00:11 +0000 2015
680161097740095489,2256,711,8897940,18,Twitter for iPhone,Thu Dec 24 23:00:17 +0000 2015
680145970311643136,3493,1685,8897940,18,Twitter for iPhone,Thu Dec 24 22:00:10 +0000 2015
680130881361686529,2226,906,8897940,18,Twitter for iPhone,Thu Dec 24 21:00:12 +0000 2015
680115823365742593,2645,870,8897940,18,Twitter for iPhone,Thu Dec 24 20:00:22 +0000 2015
680100725817409536,3481,1321,8897940,18,TweetDeck,Thu Dec 24 19:00:23 +0000 2015
680085611152338944,12430,8667,8897940,18,TweetDeck,Thu Dec 24 18:00:19 +0000 2015
680070545539371008,2506,827,8897940,18,TweetDeck,Thu Dec 24 17:00:27 +0000 2015
679877062409191424,1923,627,8897940,18,Twitter for iPhone,Thu Dec 24 04:11:37 +0000 2015
679872969355714560,2133,644,8897940,18,Vine - Make a Scene,Thu Dec 24 03:55:21 +0000 2015
679862121895714818,2384,592,8897940,18,Twitter for iPhone,Thu Dec 24 03:12:15 +0000 2015
679854723806179328,2768,1179,8897940,18,Twitter for iPhone,Thu Dec 24 02:42:51 +0000 2015
679844490799091713,2293,733,8897940,18,Twitter for iPhone,Thu Dec 24 02:02:12 +0000 2015
679828447187857408,35100,13481,8897940,18,Twitter for iPhone,Thu Dec 24 00:58:27 +0000 2015
679777920601223168,3015,1055,8897940,18,Twitter for iPhone,Wed Dec 23 21:37:40 +0000 2015
679736210798047232,2032,760,8897940,18,Twitter for iPhone,Wed Dec 23 18:51:56 +0000 2015
679729593985699840,2101,796,8897940,18,Twitter for iPhone,Wed Dec 23 18:25:38 +0000 2015
679722016581222400,1616,451,8897940,18,Twitter for iPhone,Wed Dec 23 17:55:32 +0000 2015
679530280114372609,4626,2008,8897940,18,Twitter for iPhone,Wed Dec 23 05:13:38 +0000 2015
679527802031484928,2554,696,8897940,18,Twitter for iPhone,Wed Dec 23 05:03:47 +0000 2015
679511351870550016,3258,1216,8897940,18,Twitter for iPhone,Wed Dec 23 03:58:25 +0000 2015
679503373272485890,3073,1410,8897940,18,Twitter for iPhone,Wed Dec 23 03:26:43 +0000 2015
679475951516934144,2030,617,8897940,18,Twitter for iPhone,Wed Dec 23 01:37:45 +0000 2015
679462823135686656,30504,18045,8897940,18,Twitter for iPhone,Wed Dec 23 00:45:35 +0000 2015
679405845277462528,2291,1153,8897940,18,Vine - Make a Scene,Tue Dec 22 20:59:10 +0000 2015
679158373988876288,20562,7717,8897940,18,Twitter for iPhone,Tue Dec 22 04:35:49 +0000 2015
679148763231985668,2694,989,8897940,18,Twitter for iPhone,Tue Dec 22 03:57:37 +0000 2015
679132435750195208,2884,1112,8897940,18,Twitter for iPhone,Tue Dec 22 02:52:45 +0000 2015
679111216690831360,5783,2481,8897940,18,Twitter for iPhone,Tue Dec 22 01:28:25 +0000 2015
679062614270468097,16375,7727,8897940,18,Twitter for iPhone,Mon Dec 21 22:15:18 +0000 2015
679047485189439488,2170,635,8897940,18,Twitter for iPhone,Mon Dec 21 21:15:11 +0000 2015
679001094530465792,2744,1173,8897940,18,Vine - Make a Scene,Mon Dec 21 18:10:50 +0000 2015
678991772295516161,2210,1105,8897940,18,Twitter for iPhone,Mon Dec 21 17:33:48 +0000 2015
678969228704284672,1581,435,8897940,18,Twitter for iPhone,Mon Dec 21 16:04:13 +0000 2015
678800283649069056,2481,859,8897940,18,Twitter for iPhone,Mon Dec 21 04:52:53 +0000 2015
678798276842360832,3341,1107,8897940,18,Twitter for iPhone,Mon Dec 21 04:44:55 +0000 2015
678774928607469569,2715,866,8897940,18,Twitter for iPhone,Mon Dec 21 03:12:08 +0000 2015
678767140346941444,3408,1303,8897940,18,Twitter for iPhone,Mon Dec 21 02:41:11 +0000 2015
678764513869611008,1580,448,8897940,18,Twitter for iPhone,Mon Dec 21 02:30:45 +0000 2015
678755239630127104,6843,3137,8897940,18,Twitter for iPhone,Mon Dec 21 01:53:54 +0000 2015
678740035362037760,3619,1586,8897940,18,Twitter for iPhone,Mon Dec 21 00:53:29 +0000 2015
678708137298427904,5395,2322,8897940,18,Vine - Make a Scene,Sun Dec 20 22:46:44 +0000 2015
678675843183484930,2762,1396,8897940,18,Twitter for iPhone,Sun Dec 20 20:38:24 +0000 2015
678643457146150913,1976,384,8897940,18,Twitter for iPhone,Sun Dec 20 18:29:43 +0000 2015
678446151570427904,3866,1464,8897940,18,Twitter for iPhone,Sun Dec 20 05:25:42 +0000 2015
678424312106393600,5279,2433,8897940,18,Twitter for iPhone,Sun Dec 20 03:58:55 +0000 2015
678410210315247616,4053,1723,8897940,18,Twitter for iPhone,Sun Dec 20 03:02:53 +0000 2015
678399652199309312,77316,30490,8897940,18,Twitter for iPhone,Sun Dec 20 02:20:55 +0000 2015
678396796259975168,1540,397,8897940,18,Twitter for iPhone,Sun Dec 20 02:09:34 +0000 2015
678389028614488064,1798,402,8897940,18,Twitter for iPhone,Sun Dec 20 01:38:42 +0000 2015
678380236862578688,2345,864,8897940,18,Twitter for iPhone,Sun Dec 20 01:03:46 +0000 2015
678341075375947776,1666,511,8897940,18,Twitter for iPhone,Sat Dec 19 22:28:09 +0000 2015
678334497360859136,1252,236,8897940,18,Twitter for iPhone,Sat Dec 19 22:02:01 +0000 2015
678278586130948096,11005,5835,8897940,18,Twitter for iPhone,Sat Dec 19 18:19:51 +0000 2015
678255464182861824,1532,349,8897940,18,Twitter for iPhone,Sat Dec 19 16:47:58 +0000 2015
678023323247357953,1843,362,8897941,18,Twitter for iPhone,Sat Dec 19 01:25:31 +0000 2015
678021115718029313,13114,6043,8897941,18,Twitter for iPhone,Sat Dec 19 01:16:45 +0000 2015
677961670166224897,3292,1611,8897941,18,Vine - Make a Scene,Fri Dec 18 21:20:32 +0000 2015
677918531514703872,1289,388,8897941,18,Twitter for iPhone,Fri Dec 18 18:29:07 +0000 2015
677895101218201600,4625,1976,8897941,18,Twitter for iPhone,Fri Dec 18 16:56:01 +0000 2015
677716515794329600,2933,937,8897941,18,Twitter for iPhone,Fri Dec 18 05:06:23 +0000 2015
677700003327029250,3261,1384,8897941,18,Twitter for iPhone,Fri Dec 18 04:00:46 +0000 2015
677698403548192770,1184,306,8897941,18,Twitter for iPhone,Fri Dec 18 03:54:25 +0000 2015
677687604918272002,2405,804,8897941,18,Twitter for iPhone,Fri Dec 18 03:11:30 +0000 2015
677673981332312066,3202,1436,8897941,18,Twitter for iPhone,Fri Dec 18 02:17:22 +0000 2015
677662372920729601,1873,903,8897941,18,Twitter for iPhone,Fri Dec 18 01:31:14 +0000 2015
677644091929329666,1787,771,8897941,18,Twitter for iPhone,Fri Dec 18 00:18:36 +0000 2015
677573743309385728,2052,669,8897941,18,Twitter for iPhone,Thu Dec 17 19:39:03 +0000 2015
677565715327688705,1253,438,8897941,18,Twitter for iPhone,Thu Dec 17 19:07:09 +0000 2015
677557565589463040,2359,1104,8897941,18,Twitter for iPhone,Thu Dec 17 18:34:46 +0000 2015
677547928504967168,6668,3502,8897941,18,Twitter for iPhone,Thu Dec 17 17:56:29 +0000 2015
677530072887205888,1027,218,8897941,18,Twitter for iPhone,Thu Dec 17 16:45:31 +0000 2015
677335745548390400,2924,1678,8897941,18,Vine - Make a Scene,Thu Dec 17 03:53:20 +0000 2015
677334615166730240,1292,270,8897941,18,Twitter for iPhone,Thu Dec 17 03:48:51 +0000 2015
677331501395156992,1045,224,8897941,18,Twitter for iPhone,Thu Dec 17 03:36:28 +0000 2015
677328882937298944,3517,1434,8897941,18,Twitter for iPhone,Thu Dec 17 03:26:04 +0000 2015
677314812125323265,1584,510,8897941,18,Twitter for iPhone,Thu Dec 17 02:30:09 +0000 2015
